transfer_id,from_account,to_account,amount,timestamp
TXN-000698,AC-00307,AC-00203,16443.6,2026-06-18T20:17:40.772640
TXN-000699,AC-00343,AC-00211,230466.68,2025-11-15T16:28:52.772640
TXN-000700,AC-00122,AC-00067,1912.45,2026-03-19T00:23:21.772640
TXN-000701,AC-00209,AC-00166,33585.55,2026-03-01T08:28:52.772640
TXN-000702,AC-00147,AC-00273,225214.81,2026-03-13T18:49:52.772640
TXN-000703,AC-00249,AC-00240,183529.56,2026-05-29T00:48:28.772640
TXN-000704,AC-00291,AC-00288,85656.41,2026-05-26T09:49:32.772640
TXN-000705,AC-00276,AC-00181,99946.52,2025-08-17T23:09:22.772640
TXN-000706,AC-00238,AC-00343,198726.33,2026-02-11T03:09:09.772640
TXN-000707,AC-00132,AC-00151,209218.77,2026-01-11T15:34:55.772640
TXN-000708,AC-00137,AC-00348,232998.94,2026-03-10T12:05:10.772640
TXN-000709,AC-00151,AC-00330,200660.16,2025-12-10T09:38:50.772640
TXN-000710,AC-00305,AC-00078,137086.55,2025-11-05T14:52:03.772640
TXN-000711,AC-00177,AC-00305,238665.67,2026-05-14T02:11:36.772640
TXN-000712,AC-00344,AC-00341,223950.75,2025-09-12T01:24:07.772640
TXN-000713,AC-00223,AC-00043,165717.44,2025-12-07T06:53:34.772640
TXN-000714,AC-00144,AC-00113,239283.94,2025-10-24T21:04:08.772640
TXN-000715,AC-00198,AC-00244,26367.02,2026-06-21T09:07:42.772640
TXN-000716,AC-00090,AC-00283,181870.79,2026-05-07T12:20:54.772640
TXN-000717,AC-00041,AC-00025,247419.85,2026-04-18T22:17:43.772640
TXN-000718,AC-00294,AC-00038,199895.03,2025-08-03T05:14:02.772640
TXN-000719,AC-00268,AC-00130,244851.68,2026-06-10T20:11:22.772640
TXN-000720,AC-00070,AC-00155,124515.85,2025-09-06T13:40:00.772640
TXN-000721,AC-00145,AC-00193,187730.91,2026-04-17T13:34:43.772640
TXN-000722,AC-00095,AC-00093,96191.93,2025-12-10T05:14:09.772640
TXN-000723,AC-00085,AC-00313,43560.21,2025-12-15T13:19:40.772640
TXN-000724,AC-00347,AC-00107,1299.03,2026-05-15T18:39:48.772640
TXN-000725,AC-00187,AC-00113,2195.5,2026-07-12T21:11:03.772640
TXN-000726,AC-00044,AC-00120,123843.64,2025-10-03T00:42:17.772640
TXN-000727,AC-00257,AC-00251,46414.16,2026-06-13T05:13:48.772640
TXN-000728,AC-00347,AC-00351,234330.27,2025-11-20T22:53:15.772640
TXN-000729,AC-00204,AC-00080,58642.19,2025-09-28T21:43:59.772640
TXN-000730,AC-00278,AC-00264,196052.18,2025-12-24T15:38:33.772640
TXN-000731,AC-00172,AC-00266,195852.57,2026-07-23T02:15:24.772640
TXN-000732,AC-00083,AC-00170,119229.93,2025-08-14T00:06:45.772640
TXN-000733,AC-00097,AC-00103,188016.33,2026-03-14T16:03:11.772640
TXN-000734,AC-00174,AC-00308,115766.77,2026-04-18T13:13:32.772640
TXN-000735,AC-00066,AC-00111,241091.23,2026-06-20T03:00:49.772640
TXN-000736,AC-00233,AC-00297,92205.18,2025-12-22T20:52:22.772640
TXN-000737,AC-00107,AC-00042,150787.5,2025-11-22T13:26:26.772640
TXN-000738,AC-00236,AC-00028,118839.07,2026-01-22T02:46:52.772640
TXN-000739,AC-00332,AC-00240,70538.62,2026-05-05T07:54:31.772640
TXN-000740,AC-00317,AC-00113,220159.85,2025-12-24T10:49:27.772640
TXN-000741,AC-00002,AC-00093,35768.92,2025-11-21T18:18:36.772640
TXN-000742,AC-00039,AC-00045,109687.1,2026-03-13T23:43:10.772640
TXN-000743,AC-00017,AC-00069,241630.73,2025-11-27T12:57:44.772640
TXN-000744,AC-00200,AC-00073,95185.11,2025-10-19T04:38:48.772640
TXN-000745,AC-00024,AC-00210,205749.01,2026-05-09T09:19:13.772640
TXN-000746,AC-00263,AC-00211,106262.27,2025-10-14T18:52:28.772640
TXN-000747,AC-00191,AC-00248,118783.02,2025-11-19T21:14:49.772640
TXN-000748,AC-00021,AC-00226,241486.95,2026-01-03T04:42:41.772640
TXN-000749,AC-00026,AC-00127,10308.54,2025-08-29T02:06:11.772640
TXN-000750,AC-00360,AC-00169,28593.99,2025-09-11T02:08:41.772640
TXN-000751,AC-00342,AC-00088,179923.14,2026-02-02T02:27:08.772640
TXN-000752,AC-00223,AC-00055,127604.24,2025-10-13T14:34:34.772640
TXN-000753,AC-00233,AC-00074,244347.96,2026-03-09T18:57:45.772640
TXN-000754,AC-00326,AC-00286,185267.05,2026-04-06T13:54:37.772640
TXN-000755,AC-00103,AC-00349,89810.97,2026-04-11T16:23:43.772640
TXN-000756,AC-00221,AC-00176,134822.5,2025-12-13T18:23:25.772640
TXN-000757,AC-00034,AC-00067,127173.1,2026-07-08T20:31:04.772640
TXN-000758,AC-00275,AC-00344,179158.52,2025-11-30T22:19:32.772640
TXN-000759,AC-00017,AC-00167,62589.51,2026-01-10T14:16:41.772640
TXN-000760,AC-00116,AC-00003,103224.85,2026-04-20T00:20:12.772640
TXN-000761,AC-00268,AC-00226,140343.78,2025-10-20T23:43:38.772640
TXN-000762,AC-00038,AC-00040,218989.63,2025-08-04T22:33:55.772640
TXN-000763,AC-00225,AC-00103,76855.28,2026-04-09T21:56:52.772640
TXN-000764,AC-00304,AC-00141,241887.11,2026-05-26T12:18:58.772640
TXN-000765,AC-00148,AC-00040,23732.47,2026-05-09T20:01:17.772640
TXN-000766,AC-00251,AC-00059,58002.66,2026-06-20T13:50:12.772640
TXN-000767,AC-00098,AC-00279,54152.11,2025-12-25T12:45:59.772640
TXN-000768,AC-00029,AC-00258,90670.52,2026-04-13T22:08:10.772640
TXN-000769,AC-00070,AC-00180,36332.94,2026-03-08T01:02:14.772640
TXN-000770,AC-00268,AC-00073,130765.47,2026-05-29T20:10:28.772640
TXN-000771,AC-00084,AC-00073,16582.13,2026-02-13T23:17:29.772640
TXN-000772,AC-00060,AC-00347,41654.39,2026-02-18T04:47:56.772640
TXN-000773,AC-00340,AC-00109,195145.64,2025-10-14T12:44:52.772640
TXN-000774,AC-00291,AC-00132,28923.48,2026-04-07T22:08:46.772640
TXN-000775,AC-00143,AC-00198,1004.69,2026-06-16T10:15:54.772640
TXN-000776,AC-00003,AC-00245,163229.05,2026-02-26T20:29:54.772640
TXN-000777,AC-00056,AC-00268,190606.89,2026-05-16T19:21:59.772640
TXN-000778,AC-00055,AC-00168,113970.01,2026-05-01T15:42:22.772640
TXN-000779,AC-00249,AC-00185,236290.78,2025-08-09T01:15:06.772640
TXN-000780,AC-00045,AC-00056,4004.75,2026-03-23T21:46:06.772640
TXN-000781,AC-00004,AC-00255,55054.09,2026-02-13T19:34:56.772640
TXN-000782,AC-00088,AC-00203,42614.49,2026-03-17T10:06:01.772640
TXN-000783,AC-00102,AC-00296,106376.93,2026-07-15T11:27:17.772640
TXN-000784,AC-00280,AC-00247,33046.59,2026-04-13T04:12:19.772640
TXN-000785,AC-00108,AC-00210,188486.72,2025-10-30T18:47:02.772640
TXN-000786,AC-00246,AC-00263,235791.72,2026-01-12T13:34:25.772640
TXN-000787,AC-00030,AC-00282,126958.77,2026-04-07T17:56:34.772640
TXN-000788,AC-00360,AC-00268,32334.04,2026-03-01T04:15:13.772640
TXN-000789,AC-00110,AC-00314,14321.47,2026-06-22T08:57:00.772640
TXN-000790,AC-00025,AC-00182,39604.85,2025-09-21T08:31:44.772640
TXN-000791,AC-00263,AC-00294,225248.69,2025-09-26T15:10:18.772640
TXN-000792,AC-00038,AC-00083,93346.06,2026-03-31T18:03:56.772640
TXN-000793,AC-00215,AC-00100,63691.25,2026-01-21T07:05:55.772640
TXN-000794,AC-00208,AC-00073,104862.39,2026-01-10T22:58:18.772640
TXN-000795,AC-00262,AC-00154,11578.26,2026-05-03T13:14:06.772640
TXN-000796,AC-00328,AC-00256,174742.55,2026-06-13T18:37:20.772640
TXN-000797,AC-00276,AC-00253,242445.11,2026-04-12T10:20:36.772640
TXN-000798,AC-00236,AC-00035,95810.65,2025-09-02T04:19:07.772640
TXN-000799,AC-00251,AC-00132,61333.14,2025-09-11T00:17:40.772640
TXN-000800,AC-00355,AC-00332,112214.27,2025-09-24T22:26:27.772640
TXN-000801,AC-00010,AC-00271,188973.46,2026-06-30T02:08:47.772640
TXN-000802,AC-00261,AC-00005,221653.71,2026-06-24T11:42:31.772640
TXN-000803,AC-00094,AC-00145,170691.05,2025-07-29T10:27:28.772640
TXN-000804,AC-00298,AC-00248,199207.8,2026-07-13T10:38:39.772640
TXN-000805,AC-00215,AC-00096,60237.36,2026-02-17T12:47:21.772640
TXN-000806,AC-00254,AC-00174,133775.82,2025-11-24T17:03:09.772640
TXN-000807,AC-00003,AC-00076,23507.64,2026-03-20T11:06:20.772640
TXN-000808,AC-00222,AC-00255,102315.18,2025-09-28T18:16:33.772640
TXN-000809,AC-00008,AC-00277,105569.98,2026-02-27T15:19:20.772640
TXN-000810,AC-00040,AC-00200,119994.92,2025-08-05T12:48:52.772640
TXN-000811,AC-00069,AC-00093,128572.68,2025-10-15T15:36:32.772640
TXN-000812,AC-00306,AC-00229,136437.79,2025-08-10T00:30:02.772640
TXN-000813,AC-00317,AC-00174,181312.9,2025-09-20T08:11:15.772640
TXN-000814,AC-00021,AC-00321,169520.05,2026-07-08T08:21:22.772640
TXN-000815,AC-00263,AC-00055,29259.96,2026-05-13T17:33:15.772640
TXN-000816,AC-00325,AC-00158,245653.28,2026-03-24T07:09:12.772640
TXN-000817,AC-00330,AC-00024,202544.79,2026-07-15T06:39:16.772640
TXN-000818,AC-00282,AC-00230,22671.64,2026-05-23T15:49:08.772640
TXN-000819,AC-00310,AC-00059,158404.62,2025-10-05T06:59:13.772640
TXN-000820,AC-00333,AC-00225,18679.36,2025-12-28T11:24:05.772640
TXN-000821,AC-00279,AC-00060,248751.62,2026-02-27T16:06:56.772640
TXN-000822,AC-00269,AC-00356,48146.24,2026-04-20T07:37:53.772640
TXN-000823,AC-00045,AC-00008,51884.12,2026-04-22T15:04:35.772640
TXN-000824,AC-00294,AC-00106,184927.88,2026-03-15T13:38:25.772640
TXN-000825,AC-00321,AC-00333,3947.57,2025-08-24T11:05:03.772640
TXN-000826,AC-00351,AC-00124,247453.64,2025-11-28T06:22:16.772640
TXN-000827,AC-00160,AC-00059,53944.88,2025-10-05T21:27:46.772640
TXN-000828,AC-00169,AC-00338,111967.98,2026-02-04T17:31:21.772640
TXN-000829,AC-00250,AC-00116,232509.93,2025-10-25T17:20:02.772640
TXN-000830,AC-00039,AC-00325,46159.53,2026-03-23T22:46:46.772640
TXN-000831,AC-00251,AC-00324,35138.82,2026-04-02T09:18:27.772640
TXN-000832,AC-00037,AC-00127,182346.86,2025-09-07T14:22:33.772640
TXN-000833,AC-00113,AC-00048,48915.22,2025-12-22T14:40:34.772640
TXN-000834,AC-00013,AC-00324,136054.96,2026-03-16T14:33:18.772640
TXN-000835,AC-00028,AC-00257,51757.95,2026-01-06T23:14:17.772640
TXN-000836,AC-00359,AC-00351,156985.23,2026-03-15T00:21:39.772640
TXN-000837,AC-00206,AC-00145,79150.96,2026-04-10T18:38:00.772640
TXN-000838,AC-00283,AC-00175,148039.71,2026-01-09T01:36:17.772640
TXN-000839,AC-00141,AC-00134,9806.81,2026-06-09T13:49:15.772640
TXN-000840,AC-00258,AC-00276,134246.87,2025-11-30T04:09:25.772640
TXN-000841,AC-00343,AC-00056,177431.26,2026-04-23T00:17:32.772640
TXN-000842,AC-00308,AC-00128,30338.73,2026-05-31T09:53:15.772640
TXN-000843,AC-00290,AC-00080,50649.9,2026-03-10T22:47:43.772640
TXN-000844,AC-00297,AC-00356,33634.27,2026-02-09T12:15:16.772640
TXN-000845,AC-00334,AC-00108,47638.68,2025-08-11T15:31:17.772640
TXN-000846,AC-00307,AC-00292,65281.58,2026-07-09T22:40:12.772640
TXN-000847,AC-00003,AC-00352,39160.92,2025-09-06T20:02:13.772640
TXN-000848,AC-00223,AC-00050,106366.25,2026-06-05T16:22:10.772640
TXN-000849,AC-00020,AC-00105,62785.5,2025-10-20T06:32:50.772640
TXN-000850,AC-00290,AC-00231,144773.4,2026-04-14T16:59:26.772640
TXN-000851,AC-00352,AC-00008,174938.5,2026-05-21T08:11:28.772640
TXN-000852,AC-00161,AC-00345,125477.37,2026-02-16T14:17:34.772640
TXN-000853,AC-00048,AC-00174,175942.78,2026-01-05T06:44:45.772640
TXN-000854,AC-00171,AC-00103,25671.82,2026-04-05T03:45:54.772640
TXN-000855,AC-00105,AC-00152,83092.7,2025-08-25T11:45:43.772640
TXN-000856,AC-00245,AC-00174,185988.6,2026-06-20T22:36:05.772640
TXN-000857,AC-00004,AC-00058,169851.61,2025-11-03T06:17:20.772640
TXN-000858,AC-00353,AC-00329,67466.45,2026-04-24T07:51:53.772640
TXN-000859,AC-00211,AC-00289,173402.81,2026-06-19T18:14:50.772640
TXN-000860,AC-00114,AC-00020,245450.94,2026-06-15T19:54:00.772640
TXN-000861,AC-00231,AC-00253,20032.14,2026-04-23T20:53:28.772640
TXN-000862,AC-00102,AC-00089,42269.28,2025-09-10T15:01:00.772640
TXN-000863,AC-00185,AC-00323,10042.34,2026-06-13T20:40:45.772640
TXN-000864,AC-00294,AC-00072,204883.01,2026-07-07T03:50:31.772640
TXN-000865,AC-00151,AC-00259,160578.0,2026-02-05T14:47:10.772640
TXN-000866,AC-00343,AC-00105,46653.98,2026-01-30T11:54:15.772640
TXN-000867,AC-00076,AC-00235,161278.77,2026-01-26T15:20:45.772640
TXN-000868,AC-00329,AC-00048,210906.0,2026-06-14T23:36:23.772640
TXN-000869,AC-00187,AC-00317,218124.39,2025-08-09T17:15:37.772640
TXN-000870,AC-00349,AC-00165,190052.88,2025-10-12T05:10:05.772640
TXN-000871,AC-00217,AC-00332,57327.29,2025-09-03T07:01:50.772640
TXN-000872,AC-00358,AC-00286,214273.56,2025-09-05T01:14:38.772640
TXN-000873,AC-00225,AC-00251,204162.98,2026-04-11T00:55:33.772640
TXN-000874,AC-00066,AC-00359,6655.26,2026-07-23T07:35:01.772640
TXN-000875,AC-00258,AC-00003,97242.84,2026-03-24T15:19:07.772640
TXN-000876,AC-00296,AC-00084,226876.82,2026-04-19T15:36:11.772640
TXN-000877,AC-00050,AC-00195,38865.68,2026-01-23T03:49:43.772640
TXN-000878,AC-00311,AC-00215,30441.18,2026-03-06T18:10:24.772640
TXN-000879,AC-00198,AC-00025,80411.96,2026-03-02T16:38:42.772640
TXN-000880,AC-00108,AC-00314,67527.63,2025-10-15T22:25:52.772640
TXN-000881,AC-00095,AC-00110,242285.0,2025-07-28T19:08:50.772640
TXN-000882,AC-00242,AC-00308,104343.17,2025-11-16T06:15:05.772640
TXN-000883,AC-00232,AC-00110,16528.53,2025-10-12T11:49:05.772640
TXN-000884,AC-00247,AC-00039,144602.01,2026-03-31T17:24:47.772640
TXN-000885,AC-00276,AC-00280,76991.66,2026-07-12T11:25:30.772640
TXN-000886,AC-00214,AC-00059,224680.97,2026-06-08T21:44:02.772640
TXN-000887,AC-00124,AC-00295,195767.64,2025-09-17T04:11:40.772640
TXN-000888,AC-00077,AC-00268,30915.43,2026-03-15T21:44:44.772640
TXN-000889,AC-00347,AC-00266,183609.04,2025-10-10T22:07:39.772640
TXN-000890,AC-00277,AC-00318,84366.13,2026-04-29T21:36:03.772640
TXN-000891,AC-00195,AC-00144,33812.14,2026-03-22T06:40:27.772640
TXN-000892,AC-00331,AC-00189,63373.13,2026-04-12T04:02:55.772640
TXN-000893,AC-00093,AC-00360,33727.6,2025-12-12T01:27:55.772640
TXN-000894,AC-00038,AC-00196,97057.61,2025-08-25T09:04:24.772640
TXN-000895,AC-00199,AC-00125,122021.04,2026-02-06T17:46:37.772640
TXN-000896,AC-00121,AC-00292,197327.66,2025-12-13T04:23:58.772640
TXN-000897,AC-00248,AC-00353,80004.92,2025-11-08T08:19:09.772640
TXN-000898,AC-00036,AC-00273,132456.02,2025-11-06T23:02:59.772640
TXN-000899,AC-00040,AC-00121,186200.52,2025-09-21T16:11:37.772640
TXN-000900,AC-00222,AC-00238,225854.32,2026-04-03T20:11:49.772640
TXN-000901,AC-00108,AC-00129,215316.64,2025-11-15T02:52:43.772640
TXN-000902,AC-00216,AC-00278,111119.69,2025-10-15T10:21:04.772640
TXN-000903,AC-00328,AC-00303,36734.2,2026-06-05T17:51:02.772640
TXN-000904,AC-00185,AC-00148,150710.18,2026-07-02T14:15:46.772640
TXN-000905,AC-00082,AC-00252,146175.9,2026-05-31T10:04:26.772640
TXN-000906,AC-00058,AC-00350,183002.27,2026-03-31T11:08:56.772640
TXN-000907,AC-00104,AC-00089,171719.55,2025-08-07T12:29:07.772640
TXN-000908,AC-00035,AC-00115,58617.15,2026-07-13T17:39:30.772640
TXN-000909,AC-00001,AC-00126,113329.12,2025-10-16T14:47:00.772640
TXN-000910,AC-00119,AC-00197,147074.94,2025-08-30T07:58:15.772640
TXN-000911,AC-00112,AC-00159,58531.27,2026-04-17T04:25:15.772640
TXN-000912,AC-00221,AC-00308,179741.75,2025-09-10T05:33:11.772640
TXN-000913,AC-00112,AC-00098,220998.3,2026-03-11T06:17:26.772640
TXN-000914,AC-00273,AC-00122,86628.53,2025-09-29T08:00:03.772640
TXN-000915,AC-00028,AC-00052,138157.63,2025-08-25T01:44:14.772640
TXN-000916,AC-00341,AC-00189,136477.89,2025-09-24T14:10:20.772640
TXN-000917,AC-00250,AC-00200,59192.67,2026-04-13T17:12:16.772640
TXN-000918,AC-00070,AC-00170,203963.86,2025-10-13T01:31:33.772640
TXN-000919,AC-00018,AC-00241,116940.27,2026-05-23T08:18:09.772640
TXN-000920,AC-00218,AC-00001,57419.21,2025-09-02T18:16:27.772640
TXN-000921,AC-00213,AC-00275,58647.62,2025-11-09T13:17:39.772640
TXN-000922,AC-00041,AC-00321,148969.59,2025-11-10T11:52:08.772640
TXN-000923,AC-00008,AC-00216,11294.55,2026-05-28T06:26:38.772640
TXN-000924,AC-00195,AC-00239,197915.9,2026-06-02T13:11:10.772640
TXN-000925,AC-00126,AC-00090,226745.79,2026-07-22T06:04:54.772640
TXN-000926,AC-00211,AC-00242,92960.32,2025-08-03T12:20:18.772640
TXN-000927,AC-00127,AC-00214,159819.34,2026-04-30T03:17:51.772640
TXN-000928,AC-00355,AC-00010,29042.24,2025-12-04T04:45:37.772640
TXN-000929,AC-00324,AC-00189,182032.51,2025-08-31T19:46:12.772640
TXN-000930,AC-00102,AC-00134,240815.97,2026-03-23T01:49:27.772640
TXN-000931,AC-00235,AC-00075,227554.33,2026-02-17T15:19:58.772640
TXN-000932,AC-00181,AC-00171,20691.51,2026-04-15T21:20:19.772640
TXN-000933,AC-00198,AC-00328,210988.75,2026-03-04T18:26:14.772640
TXN-000934,AC-00209,AC-00048,83890.8,2026-07-14T19:37:35.772640
TXN-000935,AC-00122,AC-00099,156217.65,2026-05-03T13:30:22.772640
TXN-000936,AC-00317,AC-00202,28830.01,2026-07-10T22:58:44.772640
TXN-000937,AC-00118,AC-00051,236674.84,2026-01-19T13:18:30.772640
TXN-000938,AC-00171,AC-00104,153230.31,2025-10-13T17:52:43.772640
TXN-000939,AC-00328,AC-00059,230851.26,2026-03-02T05:33:17.772640
TXN-000940,AC-00032,AC-00078,174476.8,2026-07-20T20:53:12.772640
TXN-000941,AC-00072,AC-00334,50811.92,2025-10-18T15:08:49.772640
TXN-000942,AC-00143,AC-00280,161130.92,2025-11-05T23:58:16.772640
TXN-000943,AC-00010,AC-00032,106114.31,2026-07-25T19:31:01.772640
TXN-000944,AC-00108,AC-00001,249052.99,2026-05-27T17:12:14.772640
TXN-000945,AC-00274,AC-00199,128537.32,2025-10-21T21:12:23.772640
TXN-000946,AC-00134,AC-00301,241680.15,2026-03-29T12:50:09.772640
TXN-000947,AC-00297,AC-00087,154299.99,2026-02-04T20:30:18.772640
TXN-000948,AC-00136,AC-00068,131682.63,2026-04-03T07:07:26.772640
TXN-000949,AC-00312,AC-00358,137847.46,2026-04-30T01:19:01.772640
TXN-000950,AC-00257,AC-00190,171425.2,2026-05-21T20:52:38.772640
TXN-000951,AC-00027,AC-00310,26743.32,2026-07-21T01:36:02.772640
TXN-000952,AC-00350,AC-00279,150660.74,2026-07-02T11:20:39.772640
TXN-000953,AC-00134,AC-00092,99269.28,2025-08-05T19:53:06.772640
TXN-000954,AC-00071,AC-00327,90762.75,2026-05-05T15:26:24.772640
TXN-000955,AC-00187,AC-00066,26423.32,2026-03-17T12:12:03.772640
TXN-000956,AC-00104,AC-00001,174517.83,2025-12-18T03:49:31.772640
TXN-000957,AC-00248,AC-00351,26941.42,2025-12-02T18:28:48.772640
TXN-000958,AC-00235,AC-00091,106684.55,2026-05-17T20:44:12.772640
TXN-000959,AC-00256,AC-00280,142467.84,2026-04-30T09:46:45.772640
TXN-000960,AC-00143,AC-00132,38452.05,2025-09-30T08:00:07.772640
TXN-000961,AC-00008,AC-00318,191860.91,2026-01-12T23:30:10.772640
TXN-000962,AC-00288,AC-00287,128297.62,2025-11-01T11:45:22.772640
TXN-000963,AC-00049,AC-00300,213245.32,2026-04-25T05:34:52.772640
TXN-000964,AC-00100,AC-00110,115877.86,2025-08-21T04:38:49.772640
TXN-000965,AC-00056,AC-00265,11030.12,2026-05-05T08:49:29.772640
TXN-000966,AC-00351,AC-00186,245990.67,2026-05-13T06:08:41.772640
TXN-000967,AC-00055,AC-00220,222901.79,2025-11-05T06:49:23.772640
TXN-000968,AC-00186,AC-00132,214458.59,2025-12-26T23:57:47.772640
TXN-000969,AC-00113,AC-00116,168259.01,2026-03-21T23:16:46.772640
TXN-000970,AC-00336,AC-00304,213761.41,2025-08-23T16:00:43.772640
TXN-000971,AC-00014,AC-00109,116305.4,2026-06-19T05:45:12.772640
TXN-000972,AC-00355,AC-00106,172271.84,2026-07-06T15:22:12.772640
TXN-000973,AC-00008,AC-00091,164238.3,2025-12-18T01:15:36.772640
TXN-000974,AC-00044,AC-00355,194649.75,2026-01-16T14:48:04.772640
TXN-000975,AC-00163,AC-00101,123520.7,2026-01-25T13:35:08.772640
TXN-000976,AC-00245,AC-00042,77596.99,2025-10-06T05:43:33.772640
TXN-000977,AC-00313,AC-00067,177949.72,2025-08-08T02:18:51.772640
TXN-000978,AC-00264,AC-00167,247941.26,2025-11-27T15:54:42.772640
TXN-000979,AC-00157,AC-00181,90720.17,2026-03-23T06:42:36.772640
TXN-000980,AC-00151,AC-00044,22570.06,2026-03-01T10:52:51.772640
TXN-000981,AC-00337,AC-00344,204670.81,2026-02-02T20:23:25.772640
TXN-000982,AC-00142,AC-00128,161956.66,2026-02-20T12:57:33.772640
TXN-000983,AC-00354,AC-00007,239759.44,2026-03-08T09:22:11.772640
TXN-000984,AC-00259,AC-00337,240395.04,2025-10-11T04:55:25.772640
TXN-000985,AC-00281,AC-00112,22596.43,2025-09-25T02:36:53.772640
TXN-000986,AC-00277,AC-00010,151819.08,2025-08-03T23:00:30.772640
TXN-000987,AC-00226,AC-00115,166612.76,2026-02-08T23:34:42.772640
TXN-000988,AC-00323,AC-00029,61561.77,2025-10-27T07:52:01.772640
TXN-000989,AC-00286,AC-00339,119147.93,2025-10-25T08:17:24.772640
TXN-000990,AC-00103,AC-00094,141815.26,2026-02-01T10:56:27.772640
TXN-000991,AC-00107,AC-00357,58326.32,2026-04-18T16:32:54.772640
TXN-000992,AC-00088,AC-00174,239371.33,2026-04-17T03:00:27.772640
TXN-000993,AC-00323,AC-00024,151806.5,2025-11-19T03:40:15.772640
TXN-000994,AC-00036,AC-00018,133213.38,2025-08-04T03:54:22.772640
TXN-000995,AC-00309,AC-00058,166241.5,2025-11-15T22:52:17.772640
TXN-000996,AC-00187,AC-00261,172200.83,2026-07-21T20:31:06.772640
TXN-000997,AC-00104,AC-00013,168118.28,2026-04-13T08:01:25.772640
TXN-000998,AC-00198,AC-00011,75033.98,2025-12-23T12:19:19.772640
TXN-000999,AC-00356,AC-00077,119917.19,2026-01-15T18:16:21.772640
TXN-001000,AC-00192,AC-00296,122573.24,2025-11-11T18:12:10.772640
TXN-001001,AC-00039,AC-00149,25913.03,2026-07-17T11:01:00.772640
TXN-001002,AC-00252,AC-00013,42340.87,2026-07-04T12:21:54.772640
TXN-001003,AC-00321,AC-00073,170075.39,2026-03-03T10:19:09.772640
TXN-001004,AC-00340,AC-00339,116349.86,2026-05-31T09:08:23.772640
TXN-001005,AC-00332,AC-00069,136349.46,2026-07-12T11:24:04.772640
TXN-001006,AC-00171,AC-00172,7165.59,2026-03-21T14:01:33.772640
TXN-001007,AC-00232,AC-00204,113410.66,2026-06-02T21:06:31.772640
TXN-001008,AC-00059,AC-00333,102440.74,2026-05-25T22:05:16.772640
TXN-001009,AC-00167,AC-00267,140305.46,2025-08-19T18:41:02.772640
TXN-001010,AC-00354,AC-00268,27936.43,2026-03-20T08:41:45.772640
TXN-001011,AC-00073,AC-00262,249903.79,2025-12-27T23:26:10.772640
TXN-001012,AC-00189,AC-00178,127290.48,2025-08-27T00:43:45.772640
TXN-001013,AC-00033,AC-00146,51766.1,2026-04-15T21:46:14.772640
TXN-001014,AC-00033,AC-00101,39611.49,2025-10-27T16:09:33.772640
TXN-001015,AC-00281,AC-00080,22399.04,2026-03-24T07:50:12.772640
TXN-001016,AC-00321,AC-00040,117592.54,2026-03-27T02:48:29.772640
TXN-001017,AC-00032,AC-00230,14618.97,2025-10-09T22:29:06.772640
TXN-001018,AC-00161,AC-00175,93921.64,2026-04-08T19:24:54.772640
TXN-001019,AC-00056,AC-00325,223834.13,2026-07-01T22:22:15.772640
TXN-001020,AC-00299,AC-00288,123297.42,2025-08-29T02:26:36.772640
TXN-001021,AC-00139,AC-00218,42223.52,2025-11-08T13:34:10.772640
TXN-001022,AC-00099,AC-00312,193479.4,2026-01-19T23:13:57.772640
TXN-001023,AC-00072,AC-00129,126864.86,2025-12-10T01:13:54.772640
TXN-001024,AC-00275,AC-00348,36407.72,2026-02-14T15:23:11.772640
TXN-001025,AC-00226,AC-00348,184096.56,2025-08-17T10:21:17.772640
TXN-001026,AC-00253,AC-00113,49846.16,2025-11-04T01:45:06.772640
TXN-001027,AC-00116,AC-00091,169748.66,2026-02-02T06:53:03.772640
TXN-001028,AC-00080,AC-00067,9093.68,2025-09-13T17:05:07.772640
TXN-001029,AC-00128,AC-00315,165866.7,2025-08-15T11:44:05.772640
TXN-001030,AC-00237,AC-00196,240372.99,2026-04-07T15:35:33.772640
TXN-001031,AC-00083,AC-00168,244292.4,2025-11-13T08:40:46.772640
TXN-001032,AC-00159,AC-00300,206369.68,2025-09-05T16:06:14.772640
TXN-001033,AC-00304,AC-00085,133897.18,2025-09-17T18:56:48.772640
TXN-001034,AC-00109,AC-00192,27158.53,2026-05-12T10:09:17.772640
TXN-001035,AC-00144,AC-00183,137629.12,2026-07-06T03:18:50.772640
TXN-001036,AC-00065,AC-00145,211933.41,2026-01-20T19:17:17.772640
TXN-001037,AC-00236,AC-00133,154253.85,2025-08-05T17:51:37.772640
TXN-001038,AC-00223,AC-00058,125373.51,2026-01-04T18:22:45.772640
TXN-001039,AC-00096,AC-00225,114943.91,2026-04-02T07:57:13.772640
TXN-001040,AC-00321,AC-00218,227355.72,2025-11-13T03:11:18.772640
TXN-001041,AC-00143,AC-00199,32393.94,2026-02-28T22:27:04.772640
TXN-001042,AC-00227,AC-00081,22285.44,2025-12-13T16:04:19.772640
TXN-001043,AC-00136,AC-00109,196118.14,2025-11-01T08:45:17.772640
TXN-001044,AC-00330,AC-00221,65069.31,2026-02-18T14:35:43.772640
TXN-001045,AC-00211,AC-00286,5647.12,2025-12-27T10:16:50.772640
TXN-001046,AC-00337,AC-00342,190250.74,2025-07-27T08:04:49.772640
